Requirement_ID,Requirement_Text,Relevant_Transition_ActionId_Concrete,Relevant_Transition_ActionId_Abstract,Transition_Notes,Relevant_Widget_AbstractID,Relevant_Widget_ConcreteID,Relevant_Widget_Selector,Relevant_Widget_Text,Relevant_Widget_Tag,Relevant_Widget_Href,Widget_Notes,Relevance_Type
RQ21,"Given that the user enters the incorrect credentials on the login page, when the user hits the ""login"" button, then the user is not logged in to the webpage.",AC1tc8ryl5b3601216618,WAuzwxj646403048167,,WAuzwxj646403048167,WCn90y7w2e72256654615,#email,,input,,,Linked
RQ21,"Given that the user enters the incorrect credentials on the login page, when the user hits the ""login"" button, then the user is not logged in to the webpage.",,,,WAuzwxj646403048167,WCz2kl2z2ed3568686524,#email,,input,,,Functional
RQ21,"Given that the user enters the incorrect credentials on the login page, when the user hits the ""login"" button, then the user is not logged in to the webpage.",,,,WAuzwxj646403048167,WC1tuih962e91065055998,#email,,input,,,Functional
RQ21,"Given that the user enters the incorrect credentials on the login page, when the user hits the ""login"" button, then the user is not logged in to the webpage.",,,,WAuzwxj646403048167,WC1ao0eki2ec260161475,#email,,input,,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC1ruje084e216188012,WA1naow37153960956302,,WA1naow37153960956302,WC1n8b16329b3318047697,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",ACt6ig7o4c1486085527,WA1naow37153960956302,,WA1naow37153960956302,WC1n8b16329b3318047697,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC10iaj3o4d1984968963,WA1naow37153960956302,,WA1naow37153960956302,WC1n8b16329b3318047697,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC16dms6i4d1822269446,WA1naow37153960956302,,WA1naow37153960956302,WC1n8b16329b3318047697,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC1unv6394c1313171077,WA1naow37153960956302,,WA1naow37153960956302,WC1n8b16329b3318047697,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC1bojlkx4b384080458,WA1naow37153960956302,,WA1naow37153960956302,WC1n8b16329b3318047697,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WCh2d60929b2574336443,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC12l24ir29b4237452944,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC1t6nvc229b2871881631,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WChlbea729b3556145141,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC17ocofc29b32495254,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC19rag0x29b2732210144,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC101qodi29b3536353189,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC1yqhscb29b4290454498,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WCia3jrb29b4246395071,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WCqpx0eh29b3337469830,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WCfq1sgw29b1675114993,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WCwmaoaj29b144186959,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC1r8yvia29b1197034719,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WCk409z729d877269478,[data-test='nav-sign-in'],Inloggen,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC1r6s3b229b948107883,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WC18eh1r429b964817262,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA1naow37153960956302,WClxvb1929b2789219109,[data-test='nav-sign-in'],Sign in,a,/auth/login,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC1rdw8ib5d1978714172,WAuzwxj646403048167,,WAuzwxj646403048167,WC1tuih962e91065055998,#email,,input,,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WAuzwxj646403048167,WCz2kl2z2ed3568686524,#email,,input,,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WAuzwxj646403048167,WC1tuih962e91065055998,#email,,input,,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WAuzwxj646403048167,WC1ao0eki2ec260161475,#email,,input,,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC106ns7n5b561180878,WAhazb8p162171361831,,WAhazb8p162171361831,WCots59x2be127195149,#password,,input,,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WAhazb8p162171361831,WC1rd1fe2bf4231240942,#password,,input,,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",AC1y01g2j622626007902,WA3km8gx22567171022,,WA3km8gx22567171022,WCpb4ybg2ca3024490377,#password,,input,,,Linked
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA3km8gx22567171022,WC1ae1s3f2cc2879461016,#password,,input,,,Functional
RQ22," Given that the user enters the correct credentials on the login page, when the user hits the ""login"" button, then the user is logged in to the webpage.",,,,WA3km8gx22567171022,WCx13dts2cc1325317736,#password,,input,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC18065z74c930867660,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AClgrbul4d2242229135,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC1vmnsqn5c3609971778,WAhflr0y281175496594,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",ACxxinl04e1726479660,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,NL,button,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC1cnrfsg5d72615238,WAhflr0y281175496594,,WAhflr0y281175496594,WC3ovi282b93183104349,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC1d8fkgw4d2434647920,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC1rg03cb2b92988500503,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC2gimtm2b91020324300,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC1i3s4uk2b93326626762,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC14mk1ta2b92684544767,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC1mdkoxx2b93442740886,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC1s8ufjg2b93467167,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC1j3cyr2b93346418586,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAhflr0y281175496594,WC1fjf78r2b92864137513,#language,EN,button,,,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAgp48ox2e746734827,WC1yoa5x12bf2024598444,#language,EN,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WAgp48ox2e746734827,WC83567p2bf2880349718,#language,NL,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",ACjlfxno491619809122,WA1svda89f177301861,,WA1svda89f177301861,WC1kn17pn28f1608403129,[data-test='lang-nl'],NL,a,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",AC17n61dv48505588237,WA1svda89f177301861,,WA1svda89f177301861,WC1p9y32k28f915557704,[data-test='lang-nl'],NL,a,,,Linked
RQ23,"Given I am browsing the website, when I select Dutch from the language settings, then the website interface and content translate to Dutch.",,,,WA1svda89f177301861,WCfmcvk92873677932811,[data-test='lang-nl'],NL,a,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC18065z74c930867660,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AClgrbul4d2242229135,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC1vmnsqn5c3609971778,WAhflr0y281175496594,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Linked
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",ACxxinl04e1726479660,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,NL,button,,,Linked
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC1cnrfsg5d72615238,WAhflr0y281175496594,,WAhflr0y281175496594,WC3ovi282b93183104349,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",AC1d8fkgw4d2434647920,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC1rg03cb2b92988500503,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC2gimtm2b91020324300,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC1i3s4uk2b93326626762,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC14mk1ta2b92684544767,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC1mdkoxx2b93442740886,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC1s8ufjg2b93467167,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC1j3cyr2b93346418586,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAhflr0y281175496594,WC1fjf78r2b92864137513,#language,EN,button,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAgp48ox2e746734827,WC1yoa5x12bf2024598444,#language,EN,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WAgp48ox2e746734827,WC83567p2bf2880349718,#language,NL,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WA1svda89f177301861,WCy94tdz2871352928290,[data-test='lang-es'],ES,a,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WA1svda89f177301861,WC1jot4xi28f1176010781,[data-test='lang-es'],ES,a,,,Functional
RQ24,"Given I am browsing the website, when I select Spanish from the language settings, then the website interface and content translate to Spanish.",,,,WA1svda89f177301861,WC1obq0af28f794068460,[data-test='lang-es'],ES,a,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC18065z74c930867660,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AClgrbul4d2242229135,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1vmnsqn5c3609971778,WAhflr0y281175496594,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",ACxxinl04e1726479660,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,NL,button,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1d8fkgw4d2434647920,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1cnrfsg5d72615238,WAhflr0y281175496594,,WAhflr0y281175496594,WC3ovi282b93183104349,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC1rg03cb2b92988500503,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC2gimtm2b91020324300,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC1i3s4uk2b93326626762,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC14mk1ta2b92684544767,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC1mdkoxx2b93442740886,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC1s8ufjg2b93467167,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC1j3cyr2b93346418586,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAhflr0y281175496594,WC1fjf78r2b92864137513,#language,EN,button,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAgp48ox2e746734827,WC1yoa5x12bf2024598444,#language,EN,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WAgp48ox2e746734827,WC83567p2bf2880349718,#language,NL,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",AC1ajckb9481802104553,WA1svda89f177301861,,WA1svda89f177301861,WC56grnv28f4291076665,[data-test='lang-de'],DE,a,,,Linked
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WA1svda89f177301861,WCfg0qsl2874193978680,[data-test='lang-de'],DE,a,,,Functional
RQ25,"Given I am browsing the website, when I select German from the language settings, then the website interface and content translate to German.",,,,WA1svda89f177301861,WC9tdn0s28f2525538248,[data-test='lang-de'],DE,a,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC18065z74c930867660,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AClgrbul4d2242229135,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC1vmnsqn5c3609971778,WAhflr0y281175496594,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Linked
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",ACxxinl04e1726479660,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,NL,button,,,Linked
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC1cnrfsg5d72615238,WAhflr0y281175496594,,WAhflr0y281175496594,WC3ovi282b93183104349,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",AC1d8fkgw4d2434647920,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC1rg03cb2b92988500503,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC2gimtm2b91020324300,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC1i3s4uk2b93326626762,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC14mk1ta2b92684544767,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC1mdkoxx2b93442740886,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC1s8ufjg2b93467167,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC1j3cyr2b93346418586,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAhflr0y281175496594,WC1fjf78r2b92864137513,#language,EN,button,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAgp48ox2e746734827,WC1yoa5x12bf2024598444,#language,EN,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WAgp48ox2e746734827,WC83567p2bf2880349718,#language,NL,button,,Removed by strict deduplication/pruning; relaxed keeps repeated language selector widgets.,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WA1svda89f177301861,WC1nc5cju2871110998604,[data-test='lang-tr'],TR,a,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WA1svda89f177301861,WCjr2fg628f2408124446,[data-test='lang-tr'],TR,a,,,Functional
RQ26,"Given I am browsing the website, when I select Turkish from the language settings, then the website interface and content translate to Turkish.",,,,WA1svda89f177301861,WCodzat328f3871675887,[data-test='lang-tr'],TR,a,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AClgrbul4d2242229135,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC18065z74c930867660,WAhflr0y281175496594,,WAhflr0y281175496594,WC123aqo62b91481319928,#language,EN,button,,,Linked
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC1vmnsqn5c3609971778,WAhflr0y281175496594,,WAhflr0y281175496594,WCb4zxhl2b92296277320,#language,EN,button,,,Linked
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",ACxxinl04e1726479660,WAhflr0y281175496594,,WAhflr0y281175496594,WC1aj9sxy2b92336843842,#language,NL,button,,,Linked
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC1d8fkgw4d2434647920,WAhflr0y281175496594,,WAhflr0y281175496594,WC177p2tc2b91667659474,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",AC1cnrfsg5d72615238,WAhflr0y281175496594,,WAhflr0y281175496594,WC3ovi282b93183104349,#language,,button,,no widget-tree occurrence found,Orphan-Action
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC145258p2b928712650,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC1rg03cb2b92988500503,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC2rg87d2b9185508946,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC2gimtm2b91020324300,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC1i3s4uk2b93326626762,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC14mk1ta2b92684544767,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC1mdkoxx2b93442740886,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC1s8ufjg2b93467167,#language,EN,button,,,Functional
RQ27,"Given I am browsing the website, when I select French from the language settings, then the website interface and content translate to French.",,,,WAhflr0y281175496594,WC1j3cyr2b93346418586,#language,EN,button,,,Functional
